time,open,high,low,close,Volume,Volume MA
2013-02-09T00:00:00Z,22.66,23.98961,22.57541,23.65,38133.01489429,61022.25471507192
2013-02-10T00:00:00Z,23.8,24.11,22.67,23.96975,56426.07178001,60768.45312257841
2013-02-11T00:00:00Z,23.96975,24.67503,23.6456,24.65,29526.73182598,59196.0274858174
2013-02-12T00:00:00Z,24.38651,25.82767,24.3001,25.16975,74239.92812168,60436.0554995139
2013-02-13T00:00:00Z,25.19,26.3,24.19491,24.2,90150.20833284,56343.110773283406
2013-02-14T00:00:00Z,24.2,27.5969,21.721,27.2205,145734.73864701,59591.473430495906
2013-02-15T00:00:00Z,27.24997,27.50617,26.103,27.1,51714.14711726,60436.650854038904
2013-02-16T00:00:00Z,27.1,27.49989,26.8075,27.21584,18826.94220632,60189.657162483396
2013-02-17T00:00:00Z,27.386,27.39989,25,26.8146,77042.2242835,61158.29639584441
2013-02-18T00:00:00Z,26.89999,27.148,26.36268,26.95,29744.2740315,58341.40600571191
2013-02-19T00:00:00Z,26.95,29.65,26.8,29.41759,99699.25486326,61073.12710821341
2013-02-20T00:00:00Z,29.41759,29.87035,28.98839,29.64501,37209.35876675,57972.25986872291
2013-02-21T00:00:00Z,29.64501,29.978,29.311,29.74768,34730.51057645,57212.91162230191
2013-02-22T00:00:00Z,29.75,31.3,29.67001,30.24539,66951.69404971,56535.4135835779
2013-02-23T00:00:00Z,30.24539,30.6899,28,29.79999,72278.17036857,58437.10715046639
2013-02-24T00:00:00Z,29.79999,30.39877,29.20123,29.88999,24274.88949115,57039.894575066384
2013-02-25T00:00:00Z,29.89,30.4,29.55,30.39999,26778.95189897,56918.220306111885
2013-02-26T00:00:00Z,30.39991,31.699,30.1171,31.1,42864.32865342,56461.9568117544
2013-02-27T00:00:00Z,31.19999,31.65,30.7901,30.9012,30472.7770321,54772.40723915539
2013-02-28T00:00:00Z,31.25997,34.51541,30.902,33.38,126517.40781872,58665.78123797439
2013-03-01T00:00:00Z,33.37999,34.9,32.92,34.5,39786.14331489,58748.4376590044
2013-03-02T00:00:00Z,34.5,34.808,33.15,34.25,36662.48928789,57760.25853439841
2013-03-03T00:00:00Z,34.2489,34.5,33.8,34.49999,12524.59405729,56910.15164596392
2013-03-04T00:00:00Z,34.49999,36.7,34.19,36.152,46771.48670601,55536.72957518043
2013-03-05T00:00:00Z,36.152,40.64625,36.15,40.33,85425.51759694,55300.49503838542
2013-03-06T00:00:00Z,40.22994,49.099,40.1446,41.0201,126451.71591679,54336.343901874425
2013-03-07T00:00:00Z,41.0201,45.5,33.3,41.99999,157316.07999881,59616.440545951926
2013-03-08T00:00:00Z,41.99999,44.5,41.02,44.17999,47095.97435647,61029.89215345943
2013-03-09T00:00:00Z,44.17999,46.99,43.411,46.85,44475.88657603,59401.575268085915
2013-03-10T00:00:00Z,46.61,47.95,45.471,46,36363.24683091,59732.52390805641
2013-03-11T00:00:00Z,46,48.469,45.54,48.39999,41390.1780625,56817.07006801841
2013-03-12T00:00:00Z,48.39999,48.39999,36.65,44.28994,183404.74853356,64126.83955635891
2013-03-13T00:00:00Z,44.33,47.295,43.7508,46.92002,49497.4427732,64865.18616619641
2013-03-14T00:00:00Z,46.92006,47.99,46.05,47.1696,37034.85271537,63369.344099479415
2013-03-15T00:00:00Z,47.0333,47.44999,46.4,46.95,20223.94907404,60766.633034752915
2013-03-16T00:00:00Z,46.86012,47.3599,46.2707,47.00019,16288.50949628,60367.31403500942
2013-03-17T00:00:00Z,47.00019,47.74,46.8,47.4,13902.61885128,59723.497382624926
2013-03-18T00:00:00Z,47.4,52.875,47.12009,51.60001,65199.78845171,60840.270372539424
2013-03-19T00:00:00Z,51.60001,62,50,59.14001,111627.21782118,64897.99241199342
2013-03-20T00:00:00Z,59.14001,66,57.702,64.4888,93128.82524378,63228.56328324642
2013-03-21T00:00:00Z,64.4888,74.9,63.101,70.85,94225.81011975,65950.54662348941
2013-03-22T00:00:00Z,70.84,73.74999,65,69.86501,73168.06589231,67775.82545371042
2013-03-23T00:00:00Z,70.28001,70.5025,52.3456,64.35,150462.17909296,74672.70470549392
2013-03-24T00:00:00Z,64.35001,72.49999,62.7,71.5,42006.35779741,74434.44826006392
2013-03-25T00:00:00Z,71.50001,78,69.51777,73.6,79730.0629109,74149.67552576192
2013-03-26T00:00:00Z,73.58561,79.72001,73.11,78.5,56654.32890604,70659.80617522441
2013-03-27T00:00:00Z,78.74999,89.49999,78.4,88.92,72182.81059721,66403.1427051444
2013-03-28T00:00:00Z,88.8,95.7,75.00111,86.18,140226.87772358,71059.6878734999
2013-03-29T00:00:00Z,86.18,93.06,83.01,90.5,83152.74838538,72993.53096396741
2013-03-30T00:00:00Z,90.46598,94.98,87,92.19003,37270.50513381,73038.89387911241
2013-03-31T00:00:00Z,92.19003,93.8,91,93.03001,21092.3756272,72024.00375734741
2013-04-01T00:00:00Z,93.25,106,92.2361,104,90527.29497697,67380.13107951792
2013-04-02T00:00:00Z,104.00001,118.36,99,117.98,81260.79579053,68968.29873038441
2013-04-03T00:00:00Z,118,147,110,135,152624.2352421,74747.76785672091
2013-04-04T00:00:00Z,135,142.12,116.39063,132.12001,88124.7781225,78142.80930914391
2013-04-05T00:00:00Z,132.79998,144.94,130.24303,142.32356,68557.50274054,80756.25897135692
2013-04-06T00:00:00Z,142.05001,143.9,139.54,142.63112,18273.08660617,80974.78235910142
2013-04-07T00:00:00Z,142.63113,164.9,142.63113,162.30102,60947.51752483,80762.16881275742
2013-04-08T00:00:00Z,163.83899,194.9,162.59806,187.5,114126.51079944,80887.13346167041
2013-04-09T00:00:00Z,186.5,240.111,186.5,230,105724.63726498,81516.92406273042
2013-04-10T00:00:00Z,230.04359,266,105,165,190141.85568834,86312.72634115993
2013-04-11T00:00:00Z,166.48159,188.7,110.20003,124.9,118645.42546079,88586.59431958394
2013-04-12T00:00:00Z,124.9,140,54.25,117,556289.09667233,108877.94019855242
2013-04-13T00:00:00Z,117,130,85.5,93,238226.32321004,118688.93846918394
2013-04-14T00:00:00Z,93,109.998,84.43689,89.99999,166267.46272181,123015.80845972945
2013-04-15T00:00:00Z,90,102,71.51,82.38601,236632.2581412,132014.70492148743
2013-04-16T00:00:00Z,82.5,84.5,50.01,68.35568,572185.68517566,157014.84865040993
2013-04-17T00:00:00Z,68.49,98.77799,63.3,93.07,327596.54575212,166383.33205183694
2013-04-18T00:00:00Z,93.07,112.99999,86,109.01,172934.6717036,170872.42821774792
2013-04-19T00:00:00Z,109.15263,136.4321,105.54,118.48,257118.55735568,181864.83082884143
2013-04-20T00:00:00Z,118.48001,132,115,126.61552,74351.50501369,184527.7872981659
2013-04-21T00:00:00Z,126.61553,130.49979,110,119.2,99128.55677243,184957.8503879389
2013-04-22T00:00:00Z,118.5,127.39999,118.5,127.39999,59118.34839751,183850.72801828792
2013-04-23T00:00:00Z,127.39999,144.019,124.97,143.475,116098.20804634,182024.42665849993
2013-04-24T00:00:00Z,143.476,166.43438,140.96635,154.2,225857.24377883,188911.04994131642
2013-04-25T00:00:00Z,154.9,162,120.089,141.71002,187632.73663101,194864.81163583993
2013-04-26T00:00:00Z,141.71001,144.987,121.45164,136.90001,128988.66663833,200400.59063744792
2013-04-27T00:00:00Z,136.89,139.88,122.71,128.00011,59870.79151594,200346.7543370034
2013-04-28T00:00:00Z,128.00011,136.68,127.5,134.44444,27503.11180854,196015.5843874584
2013-04-29T00:00:00Z,134.4,149.08,133,143.99991,70186.33320364,194238.6691843914
2013-04-30T00:00:00Z,143.80001,146.93,134,139.2269,65198.57714431,187991.50525718989
2013-05-01T00:00:00Z,139.00004,140.06,104,116.37999,179988.85296031,191058.67663216588
2013-05-02T00:00:00Z,116.37999,126.9,91.11,106.25,234129.17181546,174950.6803893224
2013-05-03T00:00:00Z,106.5,109,79,98.1,246411.17412525,175359.92293508287
2013-05-04T00:00:00Z,98.10246,116.3,92,112.9,132582.58910674,173675.67925432936
2013-05-05T00:00:00Z,112.9,118.85,107,115.98,84177.84255621,166052.95847507985
2013-05-06T00:00:00Z,115.9372,124.9,106.01,112.25,150048.99059259,144946.12374592636
2013-05-07T00:00:00Z,112.245,114,97.52,109.60013,139626.72486166,135547.63270140337
2013-05-08T00:00:00Z,109.69773,116.777,109.5,113.2,61680.32470305,129984.91535137586
2013-05-09T00:00:00Z,113.48999,113.71852,108.8,112.799,26894.45820444,118473.71039381386
2013-05-10T00:00:00Z,112.799,122.5,111.54,117.7,77443.67268188,118628.31877722338
2013-05-11T00:00:00Z,117.59001,118.74,113,115.64,28023.4740085,115073.06463902688
2013-05-12T00:00:00Z,115.65,117.47,112.4,114.82002,20575.18681515,113145.90655990888
2013-05-13T00:00:00Z,114.82,118.88,114.5002,117.97968,26134.01092183,108647.69670368338
2013-05-14T00:00:00Z,117.97968,119.80002,109.42198,111.4,87726.0930132,101741.13916540188
2013-05-15T00:00:00Z,111.29998,116.44,103.01847,114.22,117898.2304497,98254.41385633638
2013-05-16T00:00:00Z,114.22,118.96999,112.1,118.21,45071.68219599,94058.56463421936
2013-05-17T00:00:00Z,118.21,125.5555,116.5712,123.49997,79063.32514874,95018.19131585937
2013-05-18T00:00:00Z,123.5,125.31189,122.25,123.211,22615.71905918,94773.82167839137
2013-05-19T00:00:00Z,123.25,124.50101,119.5,122.5,20478.43216294,92288.42662635636
2013-05-20T00:00:00Z,122.5,123.69,120.1,122.02,17238.11789322,89890.40366380186
2013-05-21T00:00:00Z,121.99999,123.08085,121.1,122.89001,13313.67351102,81556.64469133735
2013-05-22T00:00:00Z,122.89001,124.5,122,123.8,18198.48063084,70760.11013210635
2013-05-23T00:00:00Z,123.80001,126.93446,123,126.3,22045.49819654,59541.82633567085
2013-05-24T00:00:00Z,126.3,133.98,125.35502,133.1,48649.98790135,55345.19627540135
2013-05-25T00:00:00Z,133.4,133.5,128.2,131.986,16816.57733427,51977.133014304345
2013-05-26T00:00:00Z,131.986,136,130.61,133.5,23327.2141702,45641.044193184855
2013-05-27T00:00:00Z,133.5,135.47,124,129.76999,46796.5852767,40999.53721393685
2013-05-28T00:00:00Z,129.76994,130.62998,125.4,128.99996,22748.69803293,39052.955880430854
2013-05-29T00:00:00Z,128.99901,132.71988,127.6,132.25,19177.31065463,38667.09850294035
2013-05-30T00:00:00Z,132.25,132.4,126.5,128.79901,24566.45307188,36023.23752244036
2013-05-31T00:00:00Z,128.8,130,126.33,128.81505,16466.87087291,35445.40736566086
2013-06-01T00:00:00Z,128.82506,129.78999,127.10001,129.3,6309.9210657,34732.14407818836
2013-06-02T00:00:00Z,129.2981,130.1,115,122.5,101114.73778512,38481.18042135287
2013-06-03T00:00:00Z,122.49962,122.78483,115.111,120.73716,28795.28913564,35534.64022747487
2013-06-04T00:00:00Z,121.21357,123.99,118.78525,121.39997,21749.72552557,30727.214981268364
2013-06-05T00:00:00Z,121.39997,123.5,119.5,121.90001,16591.69071496,29303.215407216863
2013-06-06T00:00:00Z,121.9,123.29999,117,118.9699,21921.96967373,26446.147633466364
2013-06-07T00:00:00Z,118.02768,119.13333,106.15,111,65643.2840514,28597.525883077364
2013-06-08T00:00:00Z,112.12,113.1862,107,107.89242,17113.5736342,28429.282956640363
2013-06-09T00:00:00Z,107.89611,108.99,88,100.43743,149250.91623549,35029.922873753865
2013-06-10T00:00:00Z,101,110.63051,95,106.35001,64125.61353921,37570.519875163365
2013-06-11T00:00:00Z,106.10002,109.6,103.23021,109,15933.44765149,37457.26822619587
2013-06-12T00:00:00Z,109,112.25,106,108.77592,17540.53639101,37232.02013591937
2013-06-13T00:00:00Z,109.14444,110.3,100.3,103.949,30276.66270816,36313.35387625986
2013-06-14T00:00:00Z,103.94895,104.7,97.1,100,35923.52523807,37268.70127144987
2013-06-15T00:00:00Z,99.99999,103.7,97.5,99.8,22476.84118485,37226.182622182365
2013-06-16T00:00:00Z,99.79,101.7499,98.90017,99.9,8619.58182239,35317.33244946686
2013-06-17T00:00:00Z,99.9,102.4,98.9,101.95,14957,34927.74754782036
2013-06-18T00:00:00Z,101.95,113.3,101.03311,107.34998,59788,36958.282015088866
2013-06-19T00:00:00Z,107.05,110.9863,104.6603,108.21042,17354,36597.659361494865
2013-06-20T00:00:00Z,108.25,114.48,107.12222,111.29,42884,37918.51581784936
2013-06-21T00:00:00Z,111.09999,115.005,107.56,109.5,37854,39495.71976456436
2013-06-22T00:00:00Z,108.9,109.95653,107.5111,108.2,7178,34798.88287530836
2013-06-24T00:00:00Z,107.60002,108.334,100.761,102.09,28741,34796.16841852636
2013-06-25T00:00:00Z,102.97996,109.98,100,103.32933,93482,38382.78214224786
2013-06-26T00:00:00Z,103.84,105.4899,101.8322,104,13029,38204.64760649986
2013-06-27T00:00:00Z,103.99999,104,100.055,101.73678,14481,37832.599122813364
2013-06-28T00:00:00Z,101.60626,101.78799,92.25,94.66,46877,36894.28492024336
2013-06-29T00:00:00Z,94.7,100.4398,93,94.999,24840,37280.60623853336
2013-06-30T00:00:00Z,94.999,98.12228,93.85,97.51,8445,30240.310426758857
2013-07-01T00:00:00Z,97.50888,98.1801,86.011,88.05,52756,29671.829749798355
2013-07-02T00:00:00Z,88.04,92.57,87.51,90.40502,27226,30236.457367223855
2013-07-03T00:00:00Z,90.04007,91.2,76,78.89,72982,33008.530547673356
2013-07-04T00:00:00Z,78.20001,84.27001,72,80.03565,63294,34659.39741226535
2013-07-05T00:00:00Z,80.04214,80.60299,65.42448,68.50001,90617,37394.07115036185
2013-07-06T00:00:00Z,68.88997,74.99997,66.8119,69.655,40768,38308.62909111935
2013-07-07T00:00:00Z,69.66206,77,66.60001,76.5,42797,40017.499999999854
2013-07-08T00:00:00Z,76.5,80,72.46,76.00003,58476,42193.44999999985
2013-07-09T00:00:00Z,76.00101,78.3,72.51,76.7,32079,40807.999999999854
2013-07-10T00:00:00Z,76.7,89.84,75.53,88,59659,42923.249999999854
2013-07-11T00:00:00Z,87.94636,90.7,85.00001,88.97901,35222,42540.149999999856
2013-07-12T00:00:00Z,88.97901,104.17188,88,93.98994,101211,45707.999999999854
2013-07-13T00:00:00Z,93.98994,98.32,87.76404,98.32,34221,47060.149999999856
2013-07-14T00:00:00Z,98.32,99,92.86,94.41986,12191,46232.649999999856
2013-07-15T00:00:00Z,94.33999,101.94,93.11,98.89028,31720,43144.54999999986
2013-07-16T00:00:00Z,98.89999,100.7319,96,97.1,15873,43286.749999999854
2013-07-17T00:00:00Z,96.97,100,96.18,98.50001,16767,43401.04999999986
2013-07-18T00:00:00Z,98.50002,98.8,86.2,90.06889,58902,44002.29999999986
2013-07-19T00:00:00Z,90.08,95.2001,87.6,92,26900,44105.29999999986
2013-07-20T00:00:00Z,92,93.10072,89.27,89.82138,9018,44133.94999999985
2013-07-21T00:00:00Z,89.94998,92,88,91.998,8594,41925.84999999985
2013-07-22T00:00:00Z,91.98,92,89.8,91.601,8208,40974.94999999985
2013-07-23T00:00:00Z,91.601,97.13124,91.60001,95.55851,23771,38514.399999999856
2013-07-24T00:00:00Z,95.61155,95.99,92.3,95.08999,13800,36039.69999999985
2013-07-25T00:00:00Z,95.09,97.4767,93.57,96.95,21638,32590.749999999854
2013-07-26T00:00:00Z,96.99997,97.476,96,96.02015,10412,31072.949999999855
2013-07-27T00:00:00Z,96.02015,97,93,94.4,14616,29663.899999999856
2013-07-28T00:00:00Z,94.2,100.5771,94,98.78002,42068,28843.499999999854
2013-07-29T00:00:00Z,98.78009,102.85,98.45,101.484,23909,28434.999999999854
2013-07-30T00:00:00Z,101.21001,107.99,100.47,107.96,26900,26797.049999999854
2013-07-31T00:00:00Z,107.26367,111.65202,103.55,106.21188,44774,27274.649999999856
2013-08-01T00:00:00Z,106.22691,108,103,104,13977,22912.949999999855
2013-08-02T00:00:00Z,104.62049,108,101.21111,104.50102,26566,22530.199999999855
2013-08-03T00:00:00Z,104.6,105.8852,102,104.95,8317,22336.499999999854
2013-08-04T00:00:00Z,104.9,106,103.50108,105.12,6076,21054.299999999854
2013-08-05T00:00:00Z,105.12,107.77,105,106.72001,14476,20984.449999999855
2013-08-06T00:00:00Z,106.22002,107.5,105.11111,106.55641,12215,20756.849999999853
2013-08-07T00:00:00Z,106.5564,106.96,105.22,105.98993,6768,18150.149999999856
2013-08-08T00:00:00Z,105.98992,106.65,100.95969,103.05,23197,17964.999999999854
2013-08-09T00:00:00Z,103.07,105.78999,101.935,102.8,10937,18060.949999999855
2013-08-10T00:00:00Z,102.38002,103.89999,102.38001,102.99999,3396,17801.049999999854
2013-08-11T00:00:00Z,102.99999,105.19,102.7,105,7849,17783.099999999853
2013-08-12T00:00:00Z,105,108.121,103.5,106.81349,19129,17550.999999999854
2013-08-13T00:00:00Z,106.98999,109.64,104.5,109.6,17779,17749.949999999855
2013-08-14T00:00:00Z,109.42519,115,108,112.56205,49389,19137.499999999854
2013-08-15T00:00:00Z,112.56206,113.321,108.78,109.99497,14162,19324.999999999854
2013-08-16T00:00:00Z,109.10523,112.3,108.21,108.99438,12435,19215.949999999855
2013-08-17T00:00:00Z,108.99499,114,108.225,112.75,10028,17613.949999999855
2013-08-18T00:00:00Z,112.76,114.69,112,113.38,9296,16883.299999999854
2013-08-19T00:00:00Z,113.395,123.74518,111.771,118.50203,51420.13492396,18109.306746197857
2013-08-20T00:00:00Z,119,123.01111,116.817,121.20001,23213.85887714,17031.299690054853
2013-08-21T00:00:00Z,121.20003,125,119.68162,123.30002,29616.91489717,17813.295434913354
2013-08-22T00:00:00Z,123.13496,124.49,120.54,121.99994,12815.38868772,17125.764869299353
2013-08-23T00:00:00Z,121.99993,122,118.444,118.51002,18231.25161902,17621.477450250353
2013-08-24T00:00:00Z,118.51003,121.39,118.02,119.60255,8370.82050343,17736.218475421854
2013-08-25T00:00:00Z,119.60255,122.99,119.14,122.11102,7101.52481076,17367.494715959852
2013-08-26T00:00:00Z,122.111,122.96996,119.91611,120.07,10115.27557311,17262.50849461535
2013-08-27T00:00:00Z,120.1,133,120,131.295,52815.73043631,19564.89501643085
2013-08-28T00:00:00Z,130.20501,131.72442,128.02,128.76,11556.08807668,18982.84942026485
2013-08-29T00:00:00Z,128.57206,131.2,128.18,129.30034,7362.92437173,18804.145638851354
2013-08-30T00:00:00Z,129.30033,142.76173,128.56,138.03002,44989.7539021,20883.83333395635
2013-08-31T00:00:00Z,138.03002,148.7,135.89,141,30617.80027006,22022.27334745935
2013-09-01T00:00:00Z,141,147.29,141,146.01003,13933.37846624,21762.492270771352
2013-09-02T00:00:00Z,146.01005,148.5,142.11,144,10424,21394.742270771352
2013-09-03T00:00:00Z,144,148.90893,142.2,144,15747,19712.642270771354
2013-09-04T00:00:00Z,144,145.8,130.08998,132.51,27599,20384.492270771352
2013-09-05T00:00:00Z,132.51,137.97,127.24164,130.20002,25680,21046.742270771352
2013-09-06T00:00:00Z,131.65,133.99999,121.9,121.9,18147,21452.692270771353
2013-09-07T00:00:00Z,122.41,131.02499,121.25,128.99496,13539,21664.842270771354
2013-09-08T00:00:00Z,128.5,129.86999,124.06,126.31501,7088,19448.235524573352
2013-09-09T00:00:00Z,126.31502,137.48007,124,133.1,28210,19698.042580716352
2013-09-10T00:00:00Z,133.1,136.02,131.375,132.61636,7722,18603.296835857855
2013-09-11T00:00:00Z,132.61636,145.9,127.5,142.1,40181,19971.577401471855
2013-09-12T00:00:00Z,142.1,145.51679,137.51,139.35499,19324,20026.214820520854
2013-09-13T00:00:00Z,138.37013,145.60414,137.82,140.66,18840,20549.673795349354
2013-09-14T00:00:00Z,140.66,142,136.65004,136.7101,7664,20577.797554811354
2013-09-15T00:00:00Z,136.71,141,135.04,138.3002,6074,20375.733776155856
2013-09-16T00:00:00Z,138.4,142.23,137.9,139.41938,9259,18197.897254340358
2013-09-17T00:00:00Z,139.01,141.37,138,139.15001,8184,18029.292850506354
2013-09-18T00:00:00Z,139.15002,142,139.01001,140.41238,8168,18069.546631919853
2013-09-19T00:00:00Z,140.41234,141.2,131.14,135.05037,19724,16806.258936814855
2013-09-20T00:00:00Z,135.89477,137.28,131,133.80726,9906,15770.668923311852
2013-09-21T00:00:00Z,133.80726,135.99,132,134.38,4417,15294.849999999851
2013-09-22T00:00:00Z,134.33795,135,131,134.00001,5553,15051.299999999852
2013-09-23T00:00:00Z,134.9,135,132,133.4,4434,14485.649999999852
2013-09-24T00:00:00Z,133.4,136.59141,132.5,134.7788,6918,13451.599999999851
2013-09-25T00:00:00Z,134.77898,138,134.7,135,8220,12578.599999999851
2013-09-26T00:00:00Z,135.00135,139,134.71,137.10002,5177,11930.099999999851
2013-09-27T00:00:00Z,135.85005,142.66,134.82811,138.93,25861,12546.199999999852
2013-09-28T00:00:00Z,138.93,143,138.02021,142.5,12970,12840.299999999852
2013-09-29T00:00:00Z,142.49,145.81,141.36005,143.88402,17301,12294.849999999851
2013-09-30T00:00:00Z,143.89402,145.81,138.12,141.8965,12838,12550.649999999852
2013-10-01T00:00:00Z,143.28122,144.44,139.41,140.3,7683,10925.74999999985
2013-10-02T00:00:00Z,140.30001,141.92999,109.7,123,110112,15465.149999999852
2013-10-03T00:00:00Z,123,132,120.1,130.98925,33655,16205.899999999852
2013-10-04T00:00:00Z,130.97902,139.8,128.5,136.82222,17691,16707.24999999985
2013-10-05T00:00:00Z,136.82222,138,135.3,136.69511,4466,16626.849999999853
2013-10-06T00:00:00Z,136.73026,138,134.1,137.8,4654,16396.599999999853
2013-10-07T00:00:00Z,137.01002,139,135.12,135.80001,6405.77673685,16307.68883684235
2013-10-08T00:00:00Z,136.82274,137.79499,135.66,136.50002,4157.41019528,16107.15934660635
2013-10-09T00:00:00Z,136.50998,142.1,135.8,139.5,16615.17520536,15951.718106874348
2013-10-10T00:00:00Z,139.42001,141.69,138.51,140.41013,10157.63851704,15964.300032726349
2013-10-11T00:00:00Z,141.41,141.85,138.87001,140.1,6280.51110677,16057.47558806485
2013-10-12T00:00:00Z,141.7929,143.0571,139.4,142.89995,10622.02691793,16310.92693396135
2013-10-13T00:00:00Z,142.61096,147.65,141.50021,147.53,15998.51490341,16889.15267913185
2013-10-14T00:00:00Z,147.53,153.69902,146.03267,151.38003,29438.93040168,18015.19919921585
2013-10-15T00:00:00Z,150.6295,158.1,150.628,158.1,14282.45187856,18318.32179314385
2013-10-16T00:00:00Z,158.1,163,144.20004,152.83,41433.57690997,20131.15063864235
2013-10-17T00:00:00Z,151.645,159.95,150.75471,157.60001,15093.84670715,19592.792973999847
2013-10-18T00:00:00Z,158.25323,168.3,156.5,168.3,24861.11120549,20187.348534274348
2013-10-19T00:00:00Z,168.2,195.83267,167.1,183.17999,54485.20004074,22046.55853631135
2013-10-20T00:00:00Z,180.80004,186.12,177.25,186.12,11174.87164835,21963.40211872885
2013-10-21T00:00:00Z,186.12,197.39005,183.2,192.795,22973,22727.90211872885
2013-10-22T00:00:00Z,192.795,205.5,192.795,203,32887,18866.65211872885
2013-10-23T00:00:00Z,203.99829,228,200.75,228,38892,19128.502118728848
2013-10-24T00:00:00Z,227.99997,233.4,175.30001,206.995,95966,23042.252118728848
2013-10-25T00:00:00Z,206.985,209,176.60399,197.90999,35732,24605.552118728847
2013-10-26T00:00:00Z,197.19879,198.42679,187,188.56002,11583,24952.002118728848
2013-10-27T00:00:00Z,189.92363,207.9,189,207.0001,12899,25276.66328188635
2013-10-28T00:00:00Z,207.5,209.79,200.42,206.9,10005,25569.04277212235
2013-10-29T00:00:00Z,207.5,216.5,204.20001,216,8928,25184.68401185435
2013-10-30T00:00:00Z,215.502,216.5,204,208,12556,25304.60208600235
2013-10-31T00:00:00Z,206,215,205.43565,211.1714,4590,25220.07653066385
2013-11-01T00:00:00Z,211.20177,215,209.76,213.5,4841,24931.02518476735
2013-11-02T00:00:00Z,213.50003,214.87996,211.02,211.70001,4267,24344.44943959685
2013-11-03T00:00:00Z,212.2,226.959,212.105,224.01001,12011,23473.05291951285
2013-11-04T00:00:00Z,224.7,239.02,222,238.19039,16871,23602.48032558485
2013-11-05T00:00:00Z,238.19039,258.87626,229,251.3,44043,23732.95148008635
2013-11-06T00:00:00Z,251.4134,272.52,251.4134,264.1,37781,24867.309144728853
2013-11-07T00:00:00Z,264.11,324.198,263.60001,309.659,87475,27998.00358445435
2013-11-08T00:00:00Z,309.99999,358,308.01001,355,43803,27463.89358241735
2013-11-09T00:00:00Z,355.06361,395,340,367.8,49242,29367.249999999847
2013-11-10T00:00:00Z,365.12,372.5,290,336.33101,74089,31923.04999999985
2013-11-11T00:00:00Z,341.0302,376,321.41,363,17737,31165.54999999985
2013-11-12T00:00:00Z,362.99999,391.52574,359.02,380.1,21020,30271.949999999848
2013-11-13T00:00:00Z,380.25003,445,372.183,434.87999,34813,27214.29999999985
2013-11-14T00:00:00Z,434.87499,447.49999,402.54,433.4,30629,26959.14999999985
2013-11-15T00:00:00Z,433.4,458,413.05,434,27253,27742.64999999985
2013-11-16T00:00:00Z,434,477,428.01172,461.9999,18632,28029.29999999985
2013-11-17T00:00:00Z,458.95149,536.777,457,528.31991,26489,28853.499999999847
2013-11-18T00:00:00Z,528,788,522,785.50007,70859,31950.04999999985
2013-11-19T00:00:00Z,785.50007,900.97998,502.6212,645.71675,97266,36185.54999999985
2013-11-20T00:00:00Z,643.00001,650,453.29,638,89053,40408.69999999985
2013-11-21T00:00:00Z,630.12001,784.4444,595.21,765.10001,37756,42054.44999999985
2013-11-22T00:00:00Z,768.99999,821.999,682.3,802,29638,43322.99999999985
2013-11-23T00:00:00Z,802,889.99999,799.60484,832.524,20846,43764.74999999985
2013-11-24T00:00:00Z,839.99,855,745.2,795,25826,44212.49999999985
2013-11-25T00:00:00Z,795.00166,850,758.95852,830,25934,43307.04999999985
2013-11-26T00:00:00Z,829.995,975,825.1,970,31172,42976.599999999846
2013-11-27T00:00:00Z,970,1094.794,914.31556,1080,37243,40464.99999999985
2013-11-28T00:00:00Z,1087.94315,1224.59998,1032.15,1101.47497,37070,40128.349999999846
2013-11-29T00:00:00Z,1101.42,1242,1050,1206.97761,37525,39542.49999999985
2013-11-30T00:00:00Z,1205,1233,1150.25,1205.8,14675,36571.79999999985
2013-12-01T00:00:00Z,1206.00001,1216.9,840.32,1004.42392,78590,39614.44999999985
2013-12-02T00:00:00Z,1005,1117.79999,975,1096.63251,36464,40386.64999999985
2013-12-03T00:00:00Z,1099.9,1185.77338,1065,1155,18879,39589.94999999985
2013-12-04T00:00:00Z,1155,1240,1131.72718,1237.955,15856,38851.29999999985
2013-12-05T00:00:00Z,1230.005,1240,870.001,1106.4345,56991,40338.19999999985
2013-12-06T00:00:00Z,1106.899,1118.989,800,845,101035,44458.349999999846
2013-12-07T00:00:00Z,846,895.89,576,696.99999,94893,47878.54999999985
2013-12-08T00:00:00Z,693.25256,829,653.0001,804.00001,30691,45870.14999999985
2013-12-09T00:00:00Z,810.98,980.17661,787.75,918.99,26805,42347.099999999846
2013-12-10T00:00:00Z,915.935,1067.99999,912,1033.975,21366,38962.74999999985
2013-12-11T00:00:00Z,1026.00001,1056.9,856.123,920,23930,38271.44999999985
2013-12-12T00:00:00Z,908.00003,941,839.5,899.9999,9604,37269.74999999985
2013-12-13T00:00:00Z,899.9999,990,882.15864,936.87547,17057,37080.29999999985
2013-12-14T00:00:00Z,943.39623,948,875.13535,908.98998,11358,36356.89999999985
2013-12-15T00:00:00Z,900.005,928,838.0201,920,14614,35790.89999999985
2013-12-16T00:00:00Z,916,925,714.11,760,40742,36269.39999999985
2013-12-17T00:00:00Z,760,780,678.8904,715,31271,35970.79999999985
2013-12-18T00:00:00Z,715,717.015,455,541.00001,109602,39597.39999999985
2013-12-19T00:00:00Z,541.21,746,522.44,731.98999,45229,39982.599999999846
2013-12-20T00:00:00Z,730,774.47,621.25001,650,34325,40965.099999999846
